curve,threshold,fpr,tpr,recall,precision
ROC,0.32376723062318175,0.28096156938414535,0.5936789209203914,,
ROC,0.3236238616751912,0.2815243608297154,0.5940756413647184,,
ROC,0.32347315983693326,0.2821193117864608,0.5944194657498016,,
ROC,0.3233063255813866,0.2827142627432063,0.5947632901348849,,
ROC,0.3231913704628596,0.28327705418877636,0.5951600105792119,,
ROC,0.3230536393292328,0.2837916063675832,0.5956360751124041,,
ROC,0.3229097232381563,0.2843061585463901,0.5961121396455964,,
ROC,0.322775609656505,0.284820710725197,0.5965882041787887,,
ROC,0.32262287833460634,0.285383502170767,0.5969849246231156,,
ROC,0.3224664627946232,0.28599453288310017,0.5973023009785771,,
ROC,0.3223160605602245,0.2865412445730825,0.5977254694525258,,
ROC,0.32216053289865626,0.28713619552982794,0.5980692938376091,,
ROC,0.3219992594104828,0.2877311464865734,0.5984131182226924,,
ROC,0.32187681562115905,0.288261778420968,0.598862734726263,,
ROC,0.3217538138263272,0.28876025084418716,0.5993652472890769,,
ROC,0.3215797507394729,0.2894195208232835,0.599603279555673,,
ROC,0.3214418760178287,0.2899662325132658,0.6000264480296218,,
ROC,0.3212631984862824,0.29051294420324814,0.6004496165035705,,
ROC,0.32110490588908874,0.29118829393793216,0.6006876487701667,,
ROC,0.3209570676348594,0.29173500562791443,0.6011108172441153,,
ROC,0.32084469676946015,0.2923138768290722,0.6014810896588204,,
ROC,0.3206953108814685,0.29290882778581767,0.6018249140439037,,
ROC,0.3205024358789452,0.29355201800932623,0.6020893943401217,,
ROC,0.3203436896566011,0.29406657018813315,0.6025654588733139,,
ROC,0.3201705178976981,0.2945972021225277,0.6030150753768844,,
ROC,0.3199922227220958,0.2950795947901592,0.6035440359693203,,
ROC,0.3198472317920097,0.2954976684354398,0.6041787886802433,,
ROC,0.3197189465774156,0.29598006110307123,0.6047077492726792,,
ROC,0.3195906579277136,0.2964946132818781,0.6051838138058715,,
ROC,0.3194647733226273,0.297009165460685,0.6056598783390638,,
ROC,0.31934896542833696,0.29757195690625504,0.6060565987833907,,
ROC,0.31923326925694334,0.2980543495738865,0.6065855593758265,,
ROC,0.31909854706746327,0.2986010612638688,0.6070087278497752,,
ROC,0.31894964511006973,0.2991316931982634,0.6074583443533457,,
ROC,0.3187885465784776,0.2996944846438334,0.6078550647976726,,
ROC,0.31865602344892663,0.30024119633381574,0.6082782332716212,,
ROC,0.3184932214353829,0.3007718282682103,0.6087278497751918,,
ROC,0.3183515890965579,0.3013989387361312,0.6090187781010314,,
ROC,0.3182144862816172,0.3019295706705258,0.609468394604602,,
ROC,0.31808045643881966,0.3025245216272713,0.6098122189896853,,
ROC,0.31794251394142675,0.30315163209519214,0.610103147315525,,
ROC,0.3178172463802456,0.30369834378517446,0.6105263157894737,,
ROC,0.31766976733770236,0.3041968162083936,0.6110288283522878,,
ROC,0.31753189039777446,0.30471136838720053,0.61150489288548,,
ROC,0.31739834207569867,0.305306319343946,0.6118487172705633,,
ROC,0.31725848804006074,0.30580479176716513,0.6123512298333774,,
ROC,0.3171157513568408,0.30641582247949833,0.6126686061888389,,
ROC,0.3169571932245029,0.30699469368065607,0.613038878603544,,
ROC,0.3168071461879563,0.30754140537063834,0.6134620470774927,,
ROC,0.31667868858622683,0.30815243608297155,0.6137794234329542,,
ROC,0.3165246876343438,0.3087152275285416,0.6141761438772811,,
ROC,0.3164121082096138,0.30919762019617303,0.614705104469717,,
ROC,0.31623897857579747,0.3098247306640939,0.6149960327955567,,
ROC,0.31612501739508625,0.3102910435761376,0.6155514414176144,,
ROC,0.31598793289636357,0.31078951599935684,0.6160539539804285,,
ROC,0.31586471229920193,0.3112719086669883,0.6165829145728643,,
ROC,0.31573358489807213,0.311850779868146,0.6169531869875694,,
ROC,0.31559591153509337,0.3123814118025406,0.61740280349114,,
ROC,0.31547510342039653,0.3129120437369352,0.6178524199947104,,
ROC,0.31534910319090187,0.31345875542691753,0.6183020364982809,,
ROC,0.31519830822012584,0.314053706383663,0.6186458608833642,,
ROC,0.3150463298277084,0.314503939540119,0.6192277175350437,,
ROC,0.31491636179397836,0.31511497025245216,0.6195450938905052,,
ROC,0.31475451478572225,0.3155652034089082,0.6201269505421846,,
ROC,0.314620254779651,0.31614407461006594,0.6204972229568897,,
ROC,0.3144972275487397,0.3167390255668114,0.620841047341973,,
ROC,0.3143378424996406,0.317269657501206,0.6212906638455435,,
ROC,0.3141970793908591,0.31786460845795145,0.6216344882306268,,
ROC,0.31405078462474045,0.3183309213699952,0.6221898968526844,,
ROC,0.3139426727521565,0.31882939379321434,0.6226924094154985,,
ROC,0.31380155033402973,0.31937610548319667,0.6231155778894473,,
ROC,0.31368146038551553,0.3199549766843544,0.6234858503041524,,
ROC,0.3135748548657906,0.32050168837433674,0.623909018778101,,
ROC,0.31340902674617915,0.3210805595754945,0.6242792911928061,,
ROC,0.31327432089465235,0.3215468724875382,0.6248346998148638,,
ROC,0.3131541582694497,0.3220935841775205,0.6252578682888125,,
ROC,0.31302643393561325,0.3226563756230905,0.6256545887331394,,
ROC,0.3128811704701351,0.32320308731307285,0.626077757207088,,
ROC,0.31275989601241516,0.32374979900305517,0.6265009256810368,,
ROC,0.31261627783710466,0.32429651069303744,0.6269240941549854,,
ROC,0.31246911584611153,0.32482714262743206,0.627373710658556,,
ROC,0.3123220717412134,0.3254381733397652,0.6276910870140174,,
ROC,0.31220763805503776,0.3260492040520984,0.628008463369479,,
ROC,0.3120569607206778,0.32664415500884386,0.6283522877545623,,
ROC,0.311930018547994,0.3272069464544139,0.6287490081988892,,
ROC,0.3117708077909355,0.32772149863322075,0.6292250727320815,,
ROC,0.311615528293951,0.32833252934555396,0.629542449087543,,
ROC,0.3114753766649944,0.3288792410355363,0.6299656175614917,,
ROC,0.31135652620224447,0.329458112236694,0.6303358899761968,,
ROC,0.31122414651792496,0.3299565846599132,0.6308384025390108,,
ROC,0.31108698027175924,0.3305676153722463,0.6311557788944724,,
ROC,0.31098334028224656,0.33122688535134265,0.6313938111610685,,
ROC,0.31083509816668004,0.331773597041325,0.6318169796350172,,
ROC,0.3107297808883926,0.33228814922013183,0.6322930441682094,,
ROC,0.3105980881492012,0.33285094066570187,0.6326897646125363,,
ROC,0.31048228364336544,0.3334298118668596,0.6330600370272415,,
ROC,0.31033633863820315,0.33400868306801734,0.6334303094419466,,
ROC,0.3102044905842733,0.3344910757356488,0.6339592700343825,,
ROC,0.310086666348421,0.33495738864769253,0.6345146786564401,,
ROC,0.3099575504234544,0.33540762180414857,0.6350965353081195,,
ROC,0.30980327539744384,0.3359221739829555,0.6355990478709336,,
ROC,0.30964955303978053,0.33653320469528863,0.6359164242263952,,
ROC,0.3095137568305945,0.3371281556520341,0.6362602486114785,,
ROC,0.30938713756961683,0.337642707830841,0.6367363131446707,,
ROC,0.30923010373134246,0.338205499276411,0.6371330335889976,,
ROC,0.3090864021424035,0.338768290721981,0.6375297540333246,,
ROC,0.3089421670882478,0.3392989226563756,0.637979370536895,,
ROC,0.3088055794904777,0.3398134748351825,0.6384554350700873,,
ROC,0.3086566904578252,0.3403119472584017,0.6389579476329014,,
ROC,0.3085131527167136,0.34081041968162085,0.6394604601957155,,
ROC,0.30837457865639184,0.3414053706383663,0.6398042845807987,,
ROC,0.30824439555295724,0.34190384306158544,0.6403067971436128,,
ROC,0.30812556617859665,0.3423862357292169,0.6408357577360486,,
ROC,0.30796560462695677,0.3429007879080238,0.641311822269241,,
ROC,0.30785120375919617,0.34344749959800613,0.6417349907431896,,
ROC,0.3076907455751369,0.3439298922656376,0.6422639513356255,,
ROC,0.30758573598817407,0.34446052420003215,0.642713567839196,,
ROC,0.30744463682937556,0.3450233156456022,0.6431102882835229,,
ROC,0.3073087502037355,0.34552178806882133,0.643612800846337,,
ROC,0.30719573707266296,0.34611673902556683,0.6439566252314203,,
ROC,0.3070693472141899,0.3465830519376106,0.6445120338534779,,
ROC,0.3069186976066305,0.34714584338318055,0.6449087542978048,,
ROC,0.3067693152202646,0.34778903360668917,0.6451732345940228,,
ROC,0.3066385545494872,0.3483196655410838,0.6456228510975932,,
ROC,0.306492437087482,0.34893069625341694,0.6459402274530548,,
ROC,0.30636266615594826,0.3494291686766361,0.6464427400158688,,
ROC,0.3062426564503712,0.3499758803666184,0.6468659084898175,,
ROC,0.3060852163880495,0.35050651230101304,0.647315524993388,,
ROC,0.30595161559034245,0.3511336227689339,0.6476064533192277,,
ROC,0.30582228013119556,0.3516642547033285,0.6480560698227982,,
ROC,0.305694274121019,0.35214664737095996,0.6485850304152341,,
ROC,0.3055690936714723,0.3526129602830037,0.6491404390372917,,
ROC,0.30543988854404225,0.35314359221739827,0.6495900555408622,,
ROC,0.30529946496012694,0.3536903039073806,0.6500132240148109,,
ROC,0.3051862313857062,0.35417269657501205,0.6505421846072468,,
ROC,0.3050697646752644,0.3547354880205821,0.6509389050515737,,
ROC,0.3048969822997903,0.355362598488503,0.6512298333774134,,
ROC,0.3047620533947902,0.35589323042289756,0.6516794498809839,,
ROC,0.304645433402074,0.35639170284611676,0.6521819624437979,,
ROC,0.30449974338856056,0.35693841453609904,0.6526051309177466,,
ROC,0.3043739263370955,0.3575172857372568,0.6529754033324517,,
ROC,0.3042407943305855,0.3581604759607654,0.6532663316582915,,
ROC,0.30411553430527527,0.35869110789516,0.653715948161862,,
ROC,0.30397983873187706,0.35918958031837916,0.654218460724676,,
ROC,0.30383879651152396,0.3598006110307123,0.6545358370801375,,
ROC,0.3037190884030257,0.3603955619874578,0.6548796614652208,,
ROC,0.30358292703816275,0.3609261939218524,0.6553292779687914,,
ROC,0.303399560363568,0.3615211448785978,0.6556731023538747,,
ROC,0.3032877379325369,0.36205177681299244,0.6561227188574451,,
ROC,0.3031531726001035,0.3625180897250362,0.6566781274795028,,
ROC,0.3030065248127758,0.36314520019295704,0.6569690558053425,,
ROC,0.3028867779077742,0.36377231066087795,0.6572599841311823,,
ROC,0.30277804401408415,0.3643511818620357,0.6576302565458874,,
ROC,0.3026317814090128,0.36484965428525484,0.6581327691087014,,
ROC,0.30250646012558097,0.36538028621964946,0.6585823856122719,,
ROC,0.30237718179064776,0.3659269979096318,0.6590055540862205,,
ROC,0.30224894270901626,0.36640939057726324,0.6595345146786564,,
ROC,0.30211511801761803,0.36695610226724557,0.6599576831526052,,
ROC,0.301989210289636,0.36751889371281554,0.660354403596932,,
ROC,0.30187939753348325,0.3680816851583856,0.6607511240412589,,
ROC,0.30174900152305667,0.3686605563595433,0.661121396455964,,
ROC,0.30163010652661004,0.36914294902717476,0.6616503570483999,,
ROC,0.3015330119876504,0.3696575012059817,0.6621264215815922,,
ROC,0.3014317889083993,0.3702685319183148,0.6624437979370537,,
ROC,0.30128447951824494,0.37083132336388486,0.6628405183813806,,
ROC,0.3011870567080645,0.37144235407621806,0.6631578947368421,,
ROC,0.3010704995213041,0.3720373050329635,0.6635017191219255,,
ROC,0.30096307754472457,0.37258401672294583,0.6639248875958741,,
ROC,0.30082706439747103,0.3732111271908667,0.6642158159217139,,
ROC,0.3007166434687399,0.3736292008361473,0.6648505686326369,,
ROC,0.30056433008256683,0.3742723910596559,0.6651150489288548,,
ROC,0.30045664442300757,0.3748191027496382,0.6655382174028035,,
ROC,0.3003370996771804,0.37531757517285735,0.6660407299656176,,
ROC,0.30021407706189496,0.3757838880849011,0.6665961385876752,,
ROC,0.3001310055508278,0.37626628075253254,0.6671250991801111,,
ROC,0.3000128650129227,0.37689339122045346,0.6674160275059509,,
ROC,0.2998835155883887,0.3774722624216112,0.6677862999206559,,
ROC,0.2997760778476721,0.37798681460041805,0.6682623644538482,,
ROC,0.29966242527212694,0.3785656858015758,0.6686326368685533,,
ROC,0.29956859196425845,0.379176716513909,0.6689500132240148,,
ROC,0.2994565659514045,0.37973950795947903,0.6693467336683417,,
ROC,0.2993454187482738,0.38028621964946135,0.6697699021422904,,
ROC,0.2992312945114995,0.3809133301173822,0.670087278497752,,
ROC,0.29911378463994154,0.38149220131853995,0.6704575509124571,,
ROC,0.2990161144510804,0.38202283325293457,0.6709071674160275,,
ROC,0.29890655138940136,0.38261778420968,0.6712509918011108,,
ROC,0.2987613650531481,0.38322881492201316,0.6715683681565723,,
ROC,0.29862937847577264,0.38372728734523237,0.6720708807193864,,
ROC,0.29851614952868977,0.3842900787908024,0.6724676011637133,,
ROC,0.2984022195463752,0.38490110950313555,0.6727849775191749,,
ROC,0.29827421071010607,0.3854799807042933,0.6731552499338799,,
ROC,0.2981465977566204,0.38607493166103873,0.6734990743189633,,
ROC,0.2980231531709867,0.38660556359543335,0.6739486908225337,,
ROC,0.29792338287134196,0.3871683550410034,0.6743454112668607,,
ROC,0.2978307479934654,0.38769898697539795,0.6747950277704311,,
ROC,0.2976996717273394,0.38840649622125745,0.6749537159481619,,
ROC,0.29759844520415113,0.3889532079112398,0.6753768844221105,,
ROC,0.2974836356523971,0.38951599935680975,0.6757736048664374,,
ROC,0.29736664016464526,0.39019134909149383,0.6759851891034118,,
ROC,0.29727242044366625,0.3906094227367744,0.6766199418143348,,
ROC,0.2971319108973684,0.391140054671169,0.6770695583179053,,
ROC,0.29701605009591864,0.39171892587232676,0.6774398307326104,,
ROC,0.29685718121179255,0.39226563756230903,0.6778629992065591,,
ROC,0.2967543656302261,0.39284450876346677,0.6782332716212642,,
ROC,0.29661395944656205,0.393342981186686,0.6787357841840783,,
ROC,0.296498465685158,0.39397009165460684,0.679026712509918,,
ROC,0.29639934837528104,0.39459720212252775,0.6793176408357577,,
ROC,0.2963003509633556,0.3951760733236855,0.6796879132504628,,
ROC,0.29621437002146284,0.3957227850136678,0.6801110817244115,,
ROC,0.2960918558035722,0.3962694967036501,0.6805342501983602,,
ROC,0.2959796454877188,0.3968001286380447,0.6809838667019307,,
ROC,0.29587587779016933,0.39731468081685156,0.6814599312351229,,
ROC,0.29575121011770167,0.397797073484483,0.6819888918275588,,
ROC,0.29560924968466734,0.3983920244412285,0.6823327162126421,,
ROC,0.295498052647601,0.39903521466473707,0.6825971965088601,,
ROC,0.29539895505344155,0.39963016562148257,0.6829410208939434,,
ROC,0.29527424120681195,0.4002090368226403,0.6833112933086485,,
ROC,0.2951532332253005,0.4007396687570349,0.683760909812219,,
ROC,0.2950358927792213,0.4012542209358418,0.6842369743454113,,
ROC,0.2949213767263384,0.40184917189258723,0.6845807987304946,,
ROC,0.29481235833004554,0.4024441228493327,0.6849246231155779,,
ROC,0.29469757648360145,0.4029747547837273,0.6853742396191483,,
ROC,0.2945739770985532,0.40353754622929733,0.6857974080930971,,
ROC,0.2944794425986195,0.40413249718604277,0.6861412324781804,,
ROC,0.2943765136089234,0.4047113683872005,0.6865115048928855,,
ROC,0.29429944693717697,0.40520984081041966,0.6870140174556996,,
ROC,0.2941886723939898,0.4056922334780511,0.6875429780481355,,
ROC,0.2940805851337118,0.4062871844347966,0.6878868024332188,,
ROC,0.2939708113285033,0.40680173661360347,0.688362866966411,,
ROC,0.2938743173550275,0.4073484483035858,0.6887860354403597,,
ROC,0.2937681869403671,0.40797555877150665,0.6890769637661994,,
ROC,0.29364213840512005,0.4085544299726644,0.6894472361809045,,
ROC,0.2935237720073833,0.4090689821514713,0.6899233007140968,,
ROC,0.29341997023660116,0.40968001286380445,0.6902406770695583,,
ROC,0.2933034594731729,0.41019456504261137,0.6907167416027507,,
ROC,0.29317901849566946,0.41070911722141823,0.6911928061359429,,
ROC,0.2930640911760587,0.41128798842257597,0.691563078550648,,
ROC,0.2929770612692067,0.4118668596237337,0.6919333509653531,,
ROC,0.29287074769740623,0.41241357131371603,0.6923565194393018,,
ROC,0.2927416059403277,0.4130085222704615,0.6927003438243851,,
ROC,0.29262421741770583,0.4136356327383824,0.6929912721502248,,
ROC,0.2924961506775589,0.4141984241839524,0.6933879925945517,,
ROC,0.2924091798516782,0.414841614407461,0.6936524728907696,,
ROC,0.29229520307177276,0.4153400868306802,0.6941549854535837,,
ROC,0.29219419270083224,0.4159028782762502,0.6945517058979106,,
ROC,0.29210291535873634,0.4163370316771185,0.6951600105792118,,
ROC,0.2919625863604216,0.41689982312268853,0.6955567310235388,,
ROC,0.2918430495629758,0.41741437530149544,0.696032795556731,,
ROC,0.2917233646283662,0.4180093262582409,0.6963766199418143,,
ROC,0.2916283432406066,0.41852387843704775,0.6968526844750066,,
ROC,0.2915218945599004,0.4191027496382055,0.6972229568897117,,
ROC,0.29142211764964854,0.4196494613281878,0.6976461253636604,,
ROC,0.2912931130217241,0.42021225277375784,0.6980428458079873,,
ROC,0.2911759801653485,0.4207750442193279,0.6984395662523142,,
ROC,0.2910823827731013,0.4213217559093102,0.6988627347262629,,
ROC,0.29097535157964255,0.42185238784370477,0.6993123512298334,,
ROC,0.29087321076554334,0.4223508602669239,0.6998148637926475,,
ROC,0.2907566129253152,0.4229618909792571,0.7001322401481089,,
ROC,0.2906535883955409,0.42355684193600257,0.7004760645331922,,
ROC,0.29054472254684344,0.4240874738703972,0.7009256810367628,,
ROC,0.29043592221880765,0.42461810580479176,0.7013752975403332,,
ROC,0.2903344808961323,0.4251808972503618,0.7017720179846602,,
ROC,0.29021502713544745,0.4257597684515195,0.7021422903993653,,
ROC,0.29011215352999176,0.42637079916385273,0.7024861147844486,,
ROC,0.28999463214205884,0.4269657501205982,0.7028299391695318,,
ROC,0.2898767718355988,0.4276250200996945,0.703067971436128,,
ROC,0.28976278648213216,0.42823605081202765,0.7033853477915896,,
ROC,0.28963928034381864,0.42884708152436085,0.703702724147051,,
ROC,0.289496859052144,0.42934555394758,0.7042052367098651,,
ROC,0.28934107812904447,0.42984402637079916,0.7047077492726792,,
ROC,0.2892348067873712,0.4304068178163692,0.7051044697170061,,
ROC,0.28914859196760273,0.43092136999517605,0.7055805342501984,,
ROC,0.28901906743037853,0.4315002411963338,0.7059508066649035,,
ROC,0.28890207680040364,0.4320308731307284,0.706400423168474,,
ROC,0.2887741308412804,0.4326579835986493,0.7066913514943137,,
ROC,0.2886528082012173,0.4333011738221579,0.7069558317905316,,
ROC,0.28854658775848413,0.4339282842900788,0.7072467601163713,,
ROC,0.2884301040487376,0.4344589162244734,0.7076963766199418,,
ROC,0.28835477567332995,0.4349252291365171,0.7082517852419995,,
ROC,0.2882675877568272,0.4355684193600257,0.7085162655382174,,
ROC,0.28813581216797024,0.43621160958353433,0.7087807458344353,,
ROC,0.28803754410860344,0.43685479980704295,0.7090452261306532,,
ROC,0.28792767735607333,0.437417591252613,0.7094419465749802,,
ROC,0.28782679252215715,0.4380768612317093,0.7096799788415763,,
ROC,0.28771805300333053,0.43865573243286704,0.7100502512562814,,
ROC,0.28759622800690626,0.4392506833896125,0.7103940756413647,,
ROC,0.2875044493015149,0.43976523556841934,0.710870140174557,,
ROC,0.287392363915702,0.44040842579192796,0.7111346204707749,,
ROC,0.28727707245423034,0.4409229779707348,0.7116106850039672,,
ROC,0.28715778215311066,0.44145360990512944,0.7120603015075377,,
ROC,0.2870587885096477,0.44208072037305035,0.7123512298333774,,
ROC,0.28696572904921125,0.4426274320630326,0.7127743983073261,,
ROC,0.2868125245335856,0.44317414375301495,0.7131975667812748,,
ROC,0.28670368796110496,0.44378517446534815,0.7135149431367364,,
ROC,0.2865818587522307,0.444299726644155,0.7139910076699286,,
ROC,0.28647081003383074,0.4449268371120759,0.7142819359957683,,
ROC,0.2863889598761343,0.4454253095352951,0.7147844485585824,,
ROC,0.28627569860108615,0.4461006592699791,0.7149960327955567,,
ROC,0.2861593000520779,0.4467438494934877,0.7152605130917746,,
ROC,0.2860533685944934,0.4473870397169963,0.7155249933879926,,
ROC,0.2859560148310334,0.4479337514069786,0.7159481618619413,,
ROC,0.2858837250672728,0.44852870236372405,0.7162919862470246,,
ROC,0.2857525395672374,0.44912365332046955,0.7166358106321079,,
ROC,0.2856764792176468,0.4497668435439781,0.7169002909283259,,
ROC,0.28559871585457003,0.4502653159671973,0.7174292515207618,,
ROC,0.28547421425451736,0.4508281074127673,0.7178259719650886,,
ROC,0.28534232519288555,0.4513748191027496,0.7182491404390373,,
ROC,0.2852640208153863,0.45196977005949507,0.7185929648241206,,
ROC,0.28513214858546576,0.4525164817494774,0.7190161332980693,,
ROC,0.2850271683774266,0.4530792731950474,0.7194128537423962,,
ROC,0.28490858597255175,0.45365814439620517,0.7197831261571013,,
ROC,0.28478912243280274,0.4542852548641261,0.720074054482941,,
ROC,0.28463327727864235,0.4548802058208715,0.7204178788680243,,
ROC,0.2845286522168676,0.45542691751085385,0.7208410473419731,,
ROC,0.28440336485543805,0.4560057887120116,0.7212113197566782,,
ROC,0.28428830210808126,0.4565846599131693,0.7215815921713832,,
ROC,0.28417416944900514,0.45717961086991477,0.7219254165564666,,
ROC,0.28406711612220203,0.4576780832931339,0.7224279291192807,,
ROC,0.2839594721774597,0.45830519376105483,0.7227188574451203,,
ROC,0.28384209085839557,0.45885190545103716,0.7231420259190691,,
ROC,0.28372285895344596,0.4594629361633703,0.7234594022745305,,
ROC,0.2835643249542368,0.46004180736452804,0.7238296746892356,,
ROC,0.28344494863996833,0.46055635954333496,0.7243057392224279,,
ROC,0.28333528391482904,0.461119150988905,0.7247024596667548,,
ROC,0.28323683262566424,0.46164978292329956,0.7251520761703253,,
ROC,0.28311167689458955,0.4622125743688696,0.7255487966146522,,
ROC,0.2829925256224173,0.46272712654767645,0.7260248611478445,,
ROC,0.2828831255264464,0.46335423701559736,0.7263157894736842,,
ROC,0.28278226227624303,0.4639170284611674,0.7267125099180111,,
ROC,0.28267392453869633,0.4645441389290883,0.7270034382438508,,
ROC,0.2825838763226188,0.46518732915259686,0.7272679185400688,,
ROC,0.28245100971893944,0.4658305193761055,0.7275323988362867,,
ROC,0.2823599357243054,0.4664254703328509,0.72787622322137,,
ROC,0.28225946012154707,0.46698826177842095,0.728272943665697,,
ROC,0.28214002804315536,0.46759929249075416,0.7285903200211584,,
ROC,0.2820459837135327,0.4681781636919119,0.7289605924358635,,
ROC,0.28192286915776643,0.4686283968483679,0.729542449087543,,
ROC,0.2818185212862283,0.46930374658305196,0.7297540333245173,,
ROC,0.2816756216969843,0.4699147772953851,0.7300714096799789,,
ROC,0.2815619869935371,0.470541887763306,0.7303623380058185,,
ROC,0.2814432281342898,0.47115291847563917,0.7306797143612801,,
ROC,0.2813234226500693,0.4717639491879723,0.7309970907167416,,
ROC,0.28120559353300606,0.47234282038913006,0.7313673631314467,,
ROC,0.2810982738969516,0.47293777134587556,0.73171118751653,,
ROC,0.28098650366290484,0.4735005627914456,0.7321079079608569,,
ROC,0.2808896365597184,0.47412767325936644,0.7324252843163185,,
ROC,0.28078176735192073,0.4745939861714102,0.7329806929383761,,
ROC,0.2806808057514805,0.4752532561505065,0.7332187252049722,,
ROC,0.2805657382416391,0.47573564881813796,0.7337476857974081,,
ROC,0.2804357358280627,0.476298440263708,0.7341444062417349,,
ROC,0.2803377244441596,0.47689339122045343,0.7344882306268183,,
ROC,0.28020406584808455,0.47747226242161117,0.7348585030415234,,
ROC,0.28008094992708926,0.4780028943560058,0.7353081195450939,,
ROC,0.2799672670037103,0.4785496060459881,0.7357312880190425,,
ROC,0.2798416621958522,0.4789837594468564,0.7363395927003438,,
ROC,0.2797445279059119,0.4795304711368387,0.7367627611742925,,
ROC,0.27961450853632264,0.48010934233799646,0.7371330335889976,,
ROC,0.27951124330284616,0.4806882135391542,0.7375033060037027,,
ROC,0.2794214864332188,0.4813957227850137,0.7376619941814335,,
ROC,0.27931110221645417,0.48192635471940826,0.738111610685004,,
ROC,0.27923443674282195,0.4824891461649783,0.7385083311293309,,
ROC,0.27910103133126757,0.4830358578549606,0.7389314996032795,,
ROC,0.2789848472396915,0.48366296832288147,0.7392224279291193,,
ROC,0.2788702726131661,0.4842257597684515,0.7396191483734462,,
ROC,0.27875172877723875,0.4848689499919601,0.7398836286696641,,
ROC,0.27864756663658286,0.48547998070429327,0.7402010050251256,,
ROC,0.27851309127078167,0.4860427721498633,0.7405977254694526,,
ROC,0.2784044777373175,0.4865894838398456,0.7410208939434012,,
ROC,0.27826090770061,0.48710403601865254,0.7414969584765935,,
ROC,0.2781535413512552,0.487698986975398,0.7418407828616768,,
ROC,0.2780507633415058,0.48819745939861714,0.7423432954244908,,
ROC,0.27794165112608976,0.48874417108859947,0.7427664638984396,,
ROC,0.2778283967674293,0.4892587232674063,0.7432425284316319,,
ROC,0.2777135559312555,0.48991799324650265,0.743480560698228,,
ROC,0.2775964480243782,0.4905129442032481,0.7438243850833113,,
ROC,0.2774694749707011,0.4910596558932304,0.74424755355726,,
ROC,0.2773767082115885,0.49154204856086187,0.7447765141496958,,
ROC,0.2772463377246529,0.4921209197620196,0.7451467865644009,,
ROC,0.27715270818318394,0.4926354719408265,0.7456228510975932,,
ROC,0.27701262927537584,0.49321434314198426,0.7459931235122983,,
ROC,0.27691063472648375,0.4938092940987297,0.7463369478973817,,
ROC,0.27679667757668946,0.4944524843222383,0.7466014281935995,,
ROC,0.2766740171485408,0.4949670365010452,0.7470774927267918,,
ROC,0.276555002730758,0.4955780672133784,0.7473948690822534,,
ROC,0.27645122398860905,0.4961730181701238,0.7477386934673367,,
ROC,0.27636885245127596,0.4968001286380447,0.7480296217931764,,
ROC,0.27627377762326244,0.4973789998392024,0.7484263422375033,,
ROC,0.2761525371542954,0.4979900305515356,0.7487437185929648,,
ROC,0.2760458128282338,0.4985206624859302,0.7491933350965353,,
ROC,0.27592088921389846,0.4991316931982634,0.7495107114519969,,
ROC,0.2758199394241342,0.4996944846438334,0.7499074318963237,,
ROC,0.275718607899965,0.5003055153561666,0.7502248082517853,,
ROC,0.27560256622943974,0.5007718282682103,0.7507802168738429,,
ROC,0.27550415684154583,0.5012542209358418,0.7513091774662788,,
ROC,0.27542142183922474,0.501865251648175,0.7516265538217403,,
ROC,0.27532102890588994,0.5024119633381573,0.752049722295689,,
ROC,0.2752241540940374,0.5030069142949027,0.7523935466807723,,
ROC,0.27512586676746553,0.5036340247628236,0.752684475006612,,
ROC,0.2750236108935509,0.5041807364528059,0.7531076434805607,,
ROC,0.27491873814348344,0.5047756874095514,0.753451467865644,,
ROC,0.27482957332685565,0.5053706383662968,0.7537952922507273,,
ROC,0.2747290598672963,0.5059334298118668,0.7541920126950542,,
ROC,0.2746136194791625,0.5065283807686123,0.7545358370801375,,
ROC,0.27451292451088755,0.5070911722141823,0.7549325575244644,,
ROC,0.2744105844866768,0.5076378839041646,0.7553557259984132,,
ROC,0.27431318506893493,0.5080720373050329,0.7559640306797144,,
ROC,0.2742097969659103,0.5086669882617785,0.7563078550647977,,
ROC,0.27411189634308647,0.5092458594629362,0.7566781274795028,,
ROC,0.2740388021123183,0.5098408104196817,0.7570219518645861,,
ROC,0.27395661444409825,0.5104679208876025,0.7573128801904259,,
ROC,0.2738683277363689,0.5110467920887602,0.757683152605131,,
ROC,0.273772613587583,0.5116095835343303,0.7580798730494578,,
ROC,0.27366287280101953,0.5120598166907863,0.7586617297011372,,
ROC,0.27356740333084806,0.5126869271587072,0.758952658026977,,
ROC,0.2734730152338044,0.513265798359865,0.7593229304416821,,
ROC,0.27338366338705994,0.5138607493166104,0.7596667548267654,,
ROC,0.27326124283979863,0.5144717800289436,0.759984131182227,,
ROC,0.2731474179918552,0.5150506512301013,0.7603544035969321,,
ROC,0.2730432526095998,0.5156616819424344,0.7606717799523935,,
ROC,0.272965427448063,0.5162405531435922,0.7610420523670987,,
ROC,0.27287269239898343,0.5168998231226886,0.7612800846336948,,
ROC,0.2727676662552078,0.5173982955459077,0.7617825971965089,,
ROC,0.2726728513855591,0.51794500723589,0.7622057656704575,,
ROC,0.27258205542731023,0.51850779868146,0.7626024861147844,,
ROC,0.27247951315733554,0.5190866698826178,0.7629727585294895,,
ROC,0.2723923215369034,0.5195529827946616,0.7635281671515473,,
